Timestamp,Tag 0,Tag 1
0.002802721,#N/A,#N/A
0.005814329,#N/A,#N/A
0.00948941,#N/A,#N/A
0.060040676,#N/A,#N/A
0.155972594,#N/A,#N/A
0.254226388,#N/A,#N/A
0.343489488,#N/A,#N/A
0.432672737,#N/A,#N/A
0.510174328,#N/A,#N/A
0.596405006,#N/A,#N/A
0.688284942,#N/A,#N/A
0.780475262,#N/A,#N/A
0.877331761,#N/A,#N/A
0.977795211,#N/A,#N/A
1.059288971,#N/A,#N/A
1.149807332,#N/A,#N/A
1.24145379,#N/A,#N/A
1.323301267,#N/A,#N/A
1.4027187030000001,#N/A,#N/A
1.4957834380000001,#N/A,#N/A
1.57958463,#N/A,#N/A
1.663321601,#N/A,#N/A
1.754584453,#N/A,#N/A
1.854590021,#N/A,#N/A
1.944634389,#N/A,#N/A
2.037814234,#N/A,#N/A
2.120987379,#N/A,#N/A
2.2114166490000002,#N/A,#N/A
2.296091589,#N/A,#N/A
2.378429468,#N/A,#N/A
2.462990224,#N/A,#N/A
2.541664837,#N/A,#N/A
2.6360957579999997,#N/A,#N/A
2.715665989,#N/A,#N/A
2.802398661,#N/A,#N/A
2.889248536,#N/A,#N/A
2.979005519,#N/A,#N/A
3.073301534,#N/A,#N/A
3.172774499,#N/A,#N/A
3.270017715,#N/A,#N/A
3.354525028,#N/A,#N/A
3.446649425,#N/A,#N/A
3.555738113,#N/A,#N/A
3.630469223,#N/A,#N/A
3.713252449,#N/A,#N/A
3.7987478230000002,#N/A,#N/A
3.887923796,#N/A,#N/A
3.9655821270000002,#N/A,#N/A
4.04954804,#N/A,#N/A
4.138845179,#N/A,#N/A
4.236024545,#N/A,#N/A
4.321957876,#N/A,#N/A
4.413157118,#N/A,#N/A
4.505818508,#N/A,#N/A
4.599526958,#N/A,#N/A
4.695541785,#N/A,#N/A
4.777395578,#N/A,#N/A
4.870591609,#N/A,#N/A
4.958024865,#N/A,#N/A
5.041334343,#N/A,#N/A
5.130521669,#N/A,#N/A
5.213689945,#N/A,#N/A
5.304047254,#N/A,#N/A
5.391154793,#N/A,#N/A
5.472422372,#N/A,#N/A
5.558683459,#N/A,#N/A
5.638704204,#N/A,#N/A
5.723423515,#N/A,#N/A
5.804353118,#N/A,#N/A
5.892393644,#N/A,#N/A
5.989225701,#N/A,#N/A
6.08100627,#N/A,#N/A
6.172696599,#N/A,#N/A
6.270717381,#N/A,#N/A
6.360367293,#N/A,#N/A
6.45180794,#N/A,#N/A
6.548628905,#N/A,#N/A
6.648613401,#N/A,#N/A
6.738786659,#N/A,#N/A
6.82161594,#N/A,#N/A
6.923067158,#N/A,#N/A
7.009083193,#N/A,#N/A
7.108789675,#N/A,#N/A
7.214941052,#N/A,#N/A
7.32130376,#N/A,#N/A
7.407530718,#N/A,#N/A
7.49593524,#N/A,#N/A
7.58952986,#N/A,#N/A
7.675612839,#N/A,#N/A
7.781504998,#N/A,#N/A
7.86844815,#N/A,#N/A
7.964609625,#N/A,#N/A
8.059227156,#N/A,#N/A
8.155509777,#N/A,#N/A
8.238788534,#N/A,#N/A
8.333153884,#N/A,#N/A
8.420835472,#N/A,#N/A
8.516418935,#N/A,#N/A
8.613858948,#N/A,#N/A
8.709650409,#N/A,#N/A
8.816255689,#N/A,#N/A
8.925158123,#N/A,#N/A
9.034778066,#N/A,#N/A
9.130500713,#N/A,#N/A
9.226424079,#N/A,#N/A
9.312746352,#N/A,#N/A
9.421637416,#N/A,#N/A
9.523971382,#N/A,#N/A
9.625546563,#N/A,#N/A
9.725995166,#N/A,#N/A
9.831265908,#N/A,#N/A
9.95146221,7.868896689416914,#N/A
10.06610329,8.123573304495125,#N/A
10.195710411,8.208983397667026,#N/A
10.306527801,9.332682531678103,#N/A
10.409845847,11.285020989726434,#N/A
10.524536409,#N/A,#N/A
10.635215005,#N/A,#N/A
10.752270257,#N/A,#N/A
10.86756244,#N/A,#N/A
10.976762779,#N/A,#N/A
11.095485749,#N/A,#N/A
11.211396035,#N/A,#N/A
11.335125013,#N/A,#N/A
11.441406668,#N/A,#N/A
11.564863854,#N/A,#N/A
11.684920233,#N/A,#N/A
11.81822025,#N/A,#N/A
11.937265884,#N/A,#N/A
12.041444919,#N/A,#N/A
12.160946565,#N/A,#N/A
12.277412326,#N/A,#N/A
12.38966605,#N/A,#N/A
12.502935168,#N/A,#N/A
12.60108084,#N/A,#N/A
12.710956319,#N/A,#N/A
12.822237612,#N/A,#N/A
12.929243684,#N/A,#N/A
13.027560614,#N/A,#N/A
13.118299533,#N/A,#N/A
13.226703827,#N/A,#N/A
13.306988238,#N/A,#N/A
13.403486617,#N/A,9.490310563425936
13.50087167,#N/A,9.400258801689574
13.579763358,#N/A,10.849360059675234
13.66892591,#N/A,12.682871354546847
13.773012003,#N/A,13.034569430054603
13.864063493,#N/A,10.641418877283712
13.968061513,#N/A,10.926072275234446
14.071600484,#N/A,10.116549718026846
14.186301529,#N/A,10.426166705883048
14.30273418,#N/A,11.179797937553019
14.41678477,#N/A,10.065684923317889
14.533995318,#N/A,11.167982087055236
14.646029769,#N/A,11.135024808496468
14.756454223,#N/A,0.2754600166155967
14.845025098,#N/A,#N/A
14.945946845,#N/A,#N/A
15.039468783,#N/A,#N/A
15.130642438,#N/A,#N/A
15.221046122,#N/A,#N/A
15.302250854,#N/A,#N/A
15.388430483,#N/A,#N/A
15.476450143,#N/A,#N/A
15.566108818,#N/A,#N/A
15.649659649,#N/A,#N/A
15.742828926,#N/A,#N/A
15.830151966,#N/A,#N/A
15.914828875,#N/A,#N/A
16.007847265,#N/A,#N/A
16.096319216,#N/A,#N/A
16.188010142,#N/A,#N/A
16.283154244,#N/A,#N/A
16.395941908,#N/A,#N/A
16.496400995,#N/A,#N/A
16.589404312,#N/A,#N/A
16.677812689,#N/A,#N/A
16.768283688,#N/A,#N/A
16.849693548,#N/A,#N/A
16.938704066,#N/A,#N/A
17.015467358,#N/A,#N/A
17.089173283,#N/A,#N/A
17.191682973,#N/A,#N/A
17.280792305,#N/A,#N/A
17.370087985,#N/A,#N/A
17.449275116,#N/A,#N/A
17.528732446,#N/A,#N/A
17.612643124999998,#N/A,#N/A
17.699588004,#N/A,#N/A
17.780183079,#N/A,#N/A
17.881599969,#N/A,#N/A
17.964078371,#N/A,#N/A
18.066412638,#N/A,0.89575812915254
18.170397809,#N/A,1.3987593171264052
18.245977098,#N/A,1.9788633512197862
18.336596781,#N/A,3.015983673242488
18.415412323,#N/A,2.8046114564430127
18.506456426,#N/A,3.827656892121098
18.585721278,#N/A,4.49441593522161
18.672613529,#N/A,4.796204166484074
18.742692337,#N/A,6.62829420190468
18.82757441,#N/A,5.42958526555293
18.915259169,#N/A,4.2642175509020035
19.013233031,#N/A,4.111868980134432
19.105087864,#N/A,3.4761260314808453
19.194401786,#N/A,3.4234158278796656
19.27953432,#N/A,2.5324055303597675
19.367192486,#N/A,2.575915589042097
19.467606853,#N/A,2.901729364032832
19.567412303,#N/A,#N/A
19.666241191,#N/A,#N/A
19.765158338,#N/A,#N/A
19.847815293,#N/A,#N/A
19.937105235,#N/A,#N/A
20.033055772,#N/A,#N/A
20.137836508,#N/A,#N/A
20.235428542,#N/A,#N/A
20.335691282,#N/A,#N/A
20.432428698,#N/A,#N/A
20.53468156,#N/A,#N/A
20.632374483,#N/A,#N/A
20.724388925,#N/A,#N/A
20.833396735,#N/A,#N/A
20.915431902,#N/A,#N/A
21.001426647,#N/A,#N/A
21.091543393,#N/A,#N/A
21.185441977,#N/A,#N/A
21.284516437,#N/A,#N/A
21.382118842,#N/A,#N/A
21.465947357,#N/A,#N/A
21.550228032,#N/A,#N/A
21.645747854,#N/A,#N/A
21.7498566,#N/A,#N/A
21.844331917,1.5073934554652624,#N/A
21.941594772,0.7733569372423403,#N/A
22.039336306,0.29001337283713724,#N/A
22.140940047,1.212925717680946,#N/A
22.232394442,3.157784668760087,#N/A
22.308836462,4.25061113878067,#N/A
22.389738331,4.8451021934708365,#N/A
22.475326563,5.042060688715452,#N/A
22.563316708,4.922878910378614,#N/A
22.660962484,4.302621008555974,#N/A
22.773214473,6.248772906942918,#N/A
22.878670016,5.79418143401989,#N/A
23.004067867,5.047101036792725,#N/A
23.104364923,4.501940199548187,#N/A
23.210020278000002,4.651644389690603,#N/A
23.304864072,4.526962810540454,#N/A
23.409063706,4.480886261034755,#N/A
23.510079863,4.643052862804211,#N/A
23.612763202,#N/A,#N/A
23.727573158,#N/A,#N/A
23.83366123,#N/A,#N/A
23.943744711,#N/A,#N/A
24.039117647,#N/A,#N/A
24.143017933,#N/A,#N/A
24.242373187,#N/A,#N/A
24.337579014,#N/A,#N/A
24.431012532,#N/A,#N/A
24.538521455,#N/A,#N/A
24.633837986,#N/A,#N/A
24.734761645,#N/A,#N/A
24.819507038,#N/A,#N/A
24.912866538,#N/A,#N/A
24.998721564,#N/A,#N/A
25.082204937,#N/A,#N/A
25.174863928,#N/A,#N/A
25.270862634,#N/A,#N/A
25.368413301,#N/A,#N/A
25.479279569,#N/A,#N/A
25.578627694,#N/A,#N/A
25.676596356,#N/A,#N/A
25.774463316,#N/A,#N/A
25.860705374,#N/A,#N/A
25.9683595,#N/A,#N/A
26.065091512,#N/A,#N/A
26.156095896,#N/A,#N/A
26.25343727,#N/A,#N/A
26.339416184,#N/A,#N/A
26.420812881,#N/A,#N/A
26.509986622,#N/A,#N/A
26.613665857,3.6075104241799067,#N/A
26.691159290999998,4.0991689058525935,#N/A
26.774674053,4.468415627342495,#N/A
26.864952058,6.4666978920402585,#N/A
26.944797961,6.471630878473007,#N/A
27.03110363,7.434862389534345,#N/A
27.113816829,5.591291485205403,#N/A
27.196536286,4.189642834458368,#N/A
27.272253318,3.9906268987034252,#N/A
27.3637494,4.024722657680542,#N/A
27.448089317,3.8116013827845734,#N/A
27.538256213,5.098353705788213,#N/A
27.613540936,3.7492500771337234,#N/A
27.688066299,5.327093946827887,#N/A
27.774672057,4.476741972586183,#N/A
27.845963407,4.677410491627057,#N/A
27.945021259,4.801652462849518,#N/A
28.02102301,5.322867699110276,#N/A
28.107385457,5.195988973745699,#N/A
28.213589399,5.087584226871769,#N/A
28.304576803,5.623469714667976,#N/A
28.384723221,5.411654306881161,#N/A
28.467806192,5.2751200407700765,#N/A
28.548533621,5.294297490597216,#N/A
28.636255754,5.531821165153417,#N/A
28.732496014,5.735048516822019,#N/A
28.813638271,5.828123708832294,#N/A
28.900061735,6.258067030134612,#N/A
28.984429337999998,6.034977892358313,#N/A
29.080026181,6.021842733947381,#N/A
29.180847751,5.920516733401371,#N/A
29.282428459,9.289103178446823,#N/A
29.388821381,10.76941220694522,#N/A
29.488251988000002,12.213577347918118,#N/A
29.578500495,12.91647223054224,#N/A
29.679136753,12.312494953549418,#N/A
29.781417415,12.582743681832255,#N/A
29.883583653,12.356916411338034,#N/A
29.982748412,12.358255980179052,#N/A
30.080800019,12.26678829623205,#N/A
30.180951895,12.79929406756716,#N/A
30.26879647,11.68385773563125,#N/A
30.380295121,11.211819260833408,#N/A
30.451497048,10.979900960220533,#N/A
30.550651103,11.15083925336495,#N/A
30.649191519,11.478640657865782,#N/A
30.742836241,#N/A,#N/A
30.826510169,#N/A,#N/A
30.947982429,#N/A,5.876566864775498
31.050209907,#N/A,5.562465729458324
31.154547061,#N/A,5.553919154101209
31.253209197,#N/A,5.745531733231672
31.355495397,#N/A,5.545986255344303
31.451691936,#N/A,5.663692167810808
31.549693304,#N/A,5.706224354944368
31.650372229,#N/A,6.814263307856436
31.748307413,#N/A,6.884276591397338
31.849815123,#N/A,7.725747443380897
31.946657766,#N/A,8.651000449008109
32.047407116,#N/A,8.730489311716553
32.143337918,#N/A,9.048128053574175
32.244727797,#N/A,9.260710654395325
32.345179281,#N/A,9.037524808377583
32.444759276,#N/A,9.162004653178002
32.548818527,#N/A,8.907584939415102
32.661607181,#N/A,6.890434014369532
32.77229614,#N/A,7.4784148423670445
32.883257244,#N/A,5.075184502385525
32.989786074,#N/A,5.015534530496495
33.080063767,#N/A,5.719835122430169
33.182450632,#N/A,5.454946805694334
33.279688937,#N/A,6.345500476947137
33.384316199,#N/A,7.245895163362661
33.483231592,#N/A,14.490502197042872
33.592536256,#N/A,15.18605817586564
33.693038295,#N/A,14.68299370488785
33.787986853,#N/A,13.588147527120213
33.888264265,#N/A,#N/A
33.98641854,#N/A,#N/A
34.080375573,#N/A,#N/A
34.173970167,#N/A,#N/A
34.272036183,#N/A,#N/A
34.36855222,#N/A,#N/A
34.466418924,#N/A,#N/A
34.567449179,#N/A,#N/A
34.654306547,#N/A,#N/A
34.742839505,#N/A,#N/A
34.828689035,#N/A,#N/A
34.91411246,#N/A,#N/A
34.986727647,#N/A,#N/A
35.073591274,#N/A,#N/A
35.162464079,#N/A,#N/A
35.250017531,#N/A,#N/A
35.344450318,#N/A,#N/A
35.426195162,#N/A,#N/A
35.518519792,#N/A,#N/A
35.608727654,#N/A,#N/A
35.706767171,#N/A,#N/A
35.783869632,#N/A,#N/A
35.860774781,#N/A,#N/A
35.935772363,#N/A,#N/A
36.011531453,#N/A,#N/A
36.081842355,#N/A,#N/A
36.154556078,#N/A,#N/A
36.226723419,#N/A,#N/A
36.306199627,#N/A,#N/A
36.396349841,#N/A,#N/A
36.486555833,#N/A,#N/A
36.574571465,#N/A,#N/A
36.657753679,#N/A,#N/A
36.730135518,#N/A,#N/A
36.804535626,#N/A,#N/A
36.876940427,#N/A,#N/A
36.956213731,#N/A,#N/A
37.030189067,#N/A,#N/A
37.112440997,#N/A,#N/A
37.196451237,#N/A,#N/A
37.291486758,#N/A,#N/A
37.378362646,#N/A,#N/A
37.478186825,#N/A,#N/A
37.561200505,#N/A,#N/A
37.651922657,#N/A,#N/A
37.737465711,#N/A,#N/A
37.825381993,#N/A,#N/A
37.91324559,#N/A,#N/A
37.997686344,#N/A,#N/A
38.091404752,#N/A,#N/A
38.180096913,#N/A,#N/A
38.263514791,#N/A,#N/A
38.347950323,#N/A,#N/A
38.449482739,#N/A,#N/A
38.529998656,#N/A,#N/A
38.614259783,#N/A,#N/A
38.696927782,#N/A,#N/A
38.783978854,#N/A,#N/A
38.858022467,#N/A,#N/A
38.938962934,#N/A,#N/A
39.022015244,#N/A,#N/A
39.103750793,#N/A,#N/A
39.187003637,#N/A,#N/A
39.263038872,#N/A,#N/A
39.346770228,#N/A,#N/A
39.423555917,#N/A,#N/A
39.505013747,#N/A,#N/A
39.59469097,#N/A,#N/A
39.685989559,#N/A,#N/A
39.762952839,#N/A,#N/A
39.850177815,#N/A,#N/A
39.947342328,#N/A,3.739832787683355
40.041201698,#N/A,2.7471216029918537
40.123215188,#N/A,0.8508816143499587
40.221239171,#N/A,1.9244115712361918
40.295411283,#N/A,0.9813743132579305
40.389348819,#N/A,1.4110280275618834
40.4662011,#N/A,0.20557459981341708
40.556123856,#N/A,16.624232077977922
40.640574704,#N/A,13.828604959573994
40.728641707,#N/A,14.720574844955394
40.813256422,#N/A,12.47429113142806
40.901126854,#N/A,13.899907728547504
40.97994959,#N/A,13.8493781675827
41.055351483,#N/A,13.499871600065546
41.143307914,#N/A,12.265704661173856
41.226026673,#N/A,10.960093272784974
41.322287068,#N/A,10.775273205737307
41.41020248,#N/A,9.334879623371677
41.491419981,#N/A,7.548390589046932
41.57420574,#N/A,6.677568949324808
41.659289431,#N/A,6.4413432577045455
41.757263081,#N/A,5.9286282820496865
41.841782243,#N/A,5.678070753493216
41.925942502,#N/A,5.57912102144374
42.017495719,#N/A,4.0070463714872915
42.107472678,#N/A,#N/A
42.210334913,#N/A,#N/A
42.30586841,1.2905212607458054,#N/A
42.403015831,3.8323002661929877,#N/A
42.492389558,3.3707515354251996,#N/A
42.589780161,3.8726030384598573,#N/A
42.690386574,4.104583279825789,#N/A
42.78508312,3.1690734829221867,#N/A
42.865477466,3.7406044550717468,#N/A
42.956780964000004,2.8848296079319766,#N/A
43.060650389,2.4347260644790936,#N/A
43.165910092,4.083938820209454,#N/A
43.257844767,3.7428711865524633,#N/A
43.357454433,11.574907427366128,#N/A
43.44950657,12.756916214159986,#N/A
43.553139276,10.01902080482725,#N/A
43.658697975,10.911128767844502,#N/A
43.761281955,11.262414793801497,#N/A
43.851173509,7.8882331971275335,#N/A
43.932296605,8.250744535359445,#N/A
44.024926938,6.410284914084031,#N/A
44.094756202,5.87412792053297,#N/A
44.192534467,5.456813604853949,#N/A
44.265102435,5.392363876377942,#N/A
44.356335694,4.889415713906828,#N/A
44.431246724,4.664375993127123,#N/A
44.514311017,4.6449462804146435,#N/A
44.591531201,4.864810516597174,#N/A
44.668996235,5.4304147671061,#N/A
44.753393547,4.879317301606932,#N/A
44.833965836,4.2008983533613105,#N/A
44.92076658,3.7117350078830498,#N/A
44.991758625,2.7067364801905,#N/A
45.057787068,#N/A,#N/A
45.134728924,#N/A,#N/A
45.205100866,#N/A,#N/A
45.291989701,#N/A,#N/A
45.362413697,#N/A,#N/A
45.442518381,#N/A,#N/A
45.529692787,2.209313144506069,#N/A
45.601158178,4.410077713462101,#N/A
45.680033304,4.693041320165605,#N/A
45.758583694,5.034525845935519,#N/A
45.823651577,#N/A,#N/A
45.889070362,#N/A,#N/A
45.972555557,6.264247263137065,#N/A
46.057824155,7.493770078416873,#N/A
46.128375687,7.508439625914917,#N/A
46.202660633,7.827859824987428,#N/A
46.288476668,9.339980964221951,#N/A
46.354596611,8.463824633749056,#N/A
46.430192003,8.15957397570702,#N/A
46.496439314,8.133929780637146,#N/A
46.56865114,7.0274312388423255,#N/A
46.648643826,7.170336758770787,#N/A
46.731331329,6.798640896719064,#N/A
46.810287528,6.22841369711594,#N/A
46.877462735,7.258239496665709,#N/A
46.960808822,6.0340851745363295,#N/A
47.058264166,7.682482610443714,#N/A
47.163275634,8.142334876643275,#N/A
47.256635069,7.7618617820261875,#N/A
47.337360412,7.6486293135663175,#N/A
47.429433587,8.506797189625189,#N/A
47.519414346,6.893613842863715,#N/A
47.624108836,10.817405273785937,#N/A
47.72025018,8.785212660075217,#N/A
47.802506448,8.606776375093716,#N/A
47.896010382,8.826000561090865,#N/A
47.981693605,9.167719542060581,#N/A
48.069164674,9.600782430479029,#N/A
48.163134972,10.025841709386242,#N/A
48.244634269,10.982800598471073,#N/A
48.329393892,10.797858849898034,#N/A
48.413680448,17.228938400122644,#N/A
48.496538856,10.669632463209439,#N/A
48.570907209,10.980268738699351,#N/A
48.658432501,11.797624967690837,#N/A
48.734813605,10.412189867461336,#N/A
48.822299119,8.861165925645963,#N/A
48.887594055,10.00018218560379,#N/A
48.969695844,9.763892340750402,#N/A
49.060542036,9.00862674536532,#N/A
49.138242382,9.645322600989601,#N/A
49.229232461,9.860344963464712,#N/A
49.320554832,10.02867404429287,#N/A
49.404558448,8.72219455203745,#N/A
49.505117012,8.548285921341602,#N/A
49.598252655,9.255437475157748,5.068746915257236
49.698277116,9.852708633715025,4.95562717404016
49.784960622,8.81021055224872,5.378790246355891
49.865477487,8.420082911650212,5.440946308621619
49.964013079,9.02794469208908,5.0178763275906135
50.056776746,8.592988690894515,5.484224162236501
50.141211726,8.515055191619979,5.438691849031443
50.235017398,10.012127896289286,5.413433181469372
50.324613384,11.472279785328709,5.432491204486297
50.428783716,10.519030793144054,5.230370793404887
50.504609773,11.527760484621098,5.305932325822624
50.602087008,10.012006199617815,5.120633872145675
50.682306285,10.037680197836295,5.191595951825121
50.768102267,10.385136132753559,5.481189271446937
50.86242321,10.143317887360894,4.78587946588047
50.965302485,10.292086470817168,6.526363303807727
51.066533374,11.6768176844067,5.973842035863214
51.136548656,12.393238925439277,6.939219609180412
51.221731553,#N/A,9.140474306705244
51.303932471,#N/A,8.52695041313629
51.397606015,#N/A,9.03951224574962
51.480785994,#N/A,9.204420342127662
51.564114434,#N/A,9.161575930570308
51.653481702,#N/A,10.65944727324441
51.732163,#N/A,9.897764680182632
51.831358046,#N/A,10.386538458257945
51.911321216,#N/A,10.769398285069059
52.00848453,#N/A,10.992030357408169
52.098239515,#N/A,10.790050426039869
52.174618047,#N/A,10.632052335441216
52.261060038,#N/A,9.426853716036533
52.346079919,#N/A,12.086282453144605
52.436641709,#N/A,10.881732338792233
52.524556144,#N/A,11.28573960599482
52.61728135,#N/A,9.35886289848682
52.705695502,#N/A,12.031325018865402
52.79770768,#N/A,13.160585965832809
52.89844841,#N/A,11.700730303945875
52.985525116,#N/A,12.724756608933944
53.072271789,#N/A,12.819546312081854
53.161207619,#N/A,11.203182947422874
53.243931512,#N/A,12.153108762757455
53.334152677,#N/A,13.092407523227848
53.432986154,#N/A,12.364845014387498
53.523613092,#N/A,13.81068383920828
53.617387506,#N/A,12.633291135709214
53.710792833,#N/A,13.485386086674708
53.799568388,#N/A,12.607007872891188
53.874758991,#N/A,#N/A
53.963748191,#N/A,#N/A
54.039413677,#N/A,#N/A
54.1252709,#N/A,#N/A
54.20713449,#N/A,#N/A
54.288719805,#N/A,#N/A
54.372291928,#N/A,#N/A
54.448813662,#N/A,#N/A
54.531442446,#N/A,#N/A
54.611651095,#N/A,#N/A
54.70202037,#N/A,#N/A
54.794844038,#N/A,#N/A
54.875853806,#N/A,#N/A
54.961270702,#N/A,#N/A
55.036492787,#N/A,#N/A
55.117305835,#N/A,#N/A
55.192926304,#N/A,#N/A
55.268387756,#N/A,#N/A
55.340683361,#N/A,#N/A
55.423409106,#N/A,#N/A
55.499291609,#N/A,#N/A
