Timestamp,x,y,z,qx,qy,qz,qw
9.967416349,-0.11975843293066661,-0.26374641708287977,0.07537651817683845,-0.6343301382749367,0.18139500947985565,0.17269643265082382,0.7313665759122319
10.099830858,-0.09110883690956867,-0.26639470082932454,0.06553579181076927,-0.6295089258807339,0.17906848478661985,0.19803780300412424,0.729680764837616
10.21296768,-0.07436236218916724,-0.2638093573438766,0.06050340340387528,-0.6258747911480446,0.1872029319093731,0.21110249465293185,0.7270980297327418
10.318351143,-0.06413578430739361,-0.2603543565387477,0.05523664099397955,-0.6164779634757334,0.19860233610483446,0.21302133017767877,0.7315284994665943
10.441858142,-0.047910272373499464,-0.26418067159255965,0.05077127239207716,-0.6003184184718885,0.2114703544183203,0.21962795460699241,0.7393657059945026
13.424869628,2.3446585017170736,-0.3575253624023822,-0.043109676183276796,-0.5309803755288848,0.3613874590393441,0.40159998969716065,0.6528218696762014
13.538811127,2.3652208477877243,-0.3596911674138721,-0.04359302492094145,-0.5271157072430933,0.36874908077259083,0.4080943363913186,0.6477902123467999
13.600316195,2.3965249857116966,-0.361181605648351,-0.055186878324768054,-0.5100085770929581,0.3751108700556859,0.42270668029120195,0.6484613703952409
13.707764114,2.4251057228983566,-0.36539322361984894,-0.07423661642034357,-0.49001971065987326,0.37076943716492194,0.4455453680671049,0.6510760574795919
13.806646018,2.427136391155294,-0.36354672517758424,-0.07432818649246287,-0.485868721362676,0.3797596089855497,0.44243007958204533,0.6511296719283848
13.878732223,2.4657876199278954,-0.36760387578651743,-0.0756980527410158,-0.49126220415233635,0.378634833244884,0.4710228336269692,0.6272436528391715
13.980438737,2.4761765719043254,-0.36903553400016054,-0.07247098692159137,-0.4803003987868699,0.4056384324490333,0.4701271237600134,0.6194751621740793
14.086041051,2.487592408408277,-0.36732884666754806,-0.0685391382766148,-0.48158408797261837,0.4167607904928552,0.47057860246825,0.6106905833713014
14.198664512,2.493145833136376,-0.3649199635252838,-0.07084564580121663,-0.4779628341633537,0.42237049539172467,0.4691168951511359,0.6108060514310919
14.315827042,2.4957673066017407,-0.36302296240907084,-0.07382039533791102,-0.4688786019866317,0.43542641532483195,0.466321034175548,0.6108202571312412
14.437925766,2.489784747076269,-0.36070599778164314,-0.04775350080706182,-0.4703018192999204,0.4818010420669707,0.4349117665081044,0.5979428985941432
14.545447943,2.4997981456417757,-0.3653780453815252,-0.04952843573291848,-0.45467007142454585,0.49481198920487146,0.4399694333767552,0.5957038854867857
14.659211612,2.5087230588464675,-0.3675576021335385,-0.049336072611377554,-0.45074281280866374,0.5028317667749854,0.44088971261821447,0.5912760711636382
14.776590232,2.5855903460388494,-0.35616986007999973,-0.01647566862252335,-0.5092888184890871,0.5032026573333825,0.47749358917949297,0.5093249034821468
18.082200946,2.601625324132832,-0.3354050191162238,-0.09575490888379505,-0.47116051090726063,0.5072861097788309,0.5529516779576874,0.46358711978531814
18.206308608,2.593145421553455,-0.33550589175324963,-0.09424036496251845,-0.4805634768014578,0.5011604922262279,0.5476697736085109,0.46685621434405516
18.267404813,2.5859220731217367,-0.33363036728761797,-0.09426745536520655,-0.4885004796389518,0.4948155257028589,0.5456830197508092,0.4677124318120651
18.376829097,2.578796228169909,-0.3313604716228409,-0.09103597965954677,-0.49998635959886933,0.4901402668099224,0.5405526529102324,0.4664536295263208
18.433875596,2.5765302721440166,-0.3296290858087191,-0.09535278584124635,-0.49988931916045265,0.4821806739570723,0.5455151216942205,0.4690689909326164
18.519543233,2.5637052154033757,-0.3228601138603666,-0.09259002932705582,-0.5156819871950976,0.46798042076272894,0.5402750145063208,0.4724080043410033
18.608233349,2.560669724888803,-0.3202724734447948,-0.09317738419894611,-0.5231073336682628,0.45726031048099003,0.5428922416707387,0.47174117888417333
18.684373798,2.5490531013566673,-0.32119941009014785,-0.09109478965547572,-0.5300619048569905,0.4495292713621809,0.5396974805784767,0.47506256500087435
18.75676852,2.4529518493315816,-0.3206187532348769,-0.08462639468847237,-0.46498788505816996,0.5230844115130295,0.4558545778113616,0.5498777764827587
18.849068698,2.451356447349782,-0.3214702451064143,-0.08321133799728882,-0.4781015435729365,0.5075466521033036,0.46156469355178126,0.5484280660563917
