Timestamp,Tag 0,Tag 1
0.001772117,#N/A,#N/A
0.003331627,#N/A,#N/A
0.056404468,#N/A,#N/A
0.158095452,#N/A,#N/A
0.255892078,#N/A,#N/A
0.358631747,#N/A,#N/A
0.449811102,#N/A,#N/A
0.556698901,#N/A,#N/A
0.656351569,#N/A,#N/A
0.748486832,#N/A,#N/A
0.841258419,#N/A,#N/A
0.930650343,#N/A,#N/A
1.032726876,#N/A,#N/A
1.144394111,#N/A,#N/A
1.2473165370000001,#N/A,#N/A
1.337615371,#N/A,#N/A
1.43410754,#N/A,#N/A
1.527274916,#N/A,#N/A
1.612744705,#N/A,#N/A
1.7010869629999998,#N/A,#N/A
1.7904260920000001,#N/A,#N/A
1.8851437739999999,#N/A,#N/A
1.986004627,#N/A,#N/A
2.076335998,#N/A,#N/A
2.162407556,#N/A,#N/A
2.250581058,#N/A,#N/A
2.349968232,#N/A,#N/A
2.445484975,#N/A,#N/A
2.53374955,#N/A,#N/A
2.616087321,#N/A,#N/A
2.702985901,#N/A,#N/A
2.80905807,0.30932370189712743,#N/A
2.908789462,0.3071719366591593,#N/A
2.988611334,0.30548116179124535,#N/A
3.079773654,0.3047900892406091,#N/A
3.17614355,0.3042061452982659,#N/A
3.28408502,0.3035986582594228,#N/A
3.382747393,0.30085147761412007,#N/A
3.474359576,0.29429954630403216,#N/A
3.549106668,#N/A,#N/A
3.636893474,#N/A,#N/A
3.72554382,#N/A,#N/A
3.814809545,#N/A,#N/A
3.902677776,#N/A,#N/A
3.994810636,#N/A,#N/A
4.085684833,#N/A,#N/A
4.159145578,#N/A,#N/A
4.239341315,#N/A,#N/A
4.325856977,#N/A,#N/A
4.414645748,#N/A,#N/A
4.500843416,#N/A,#N/A
4.590744038,#N/A,#N/A
4.681303185,#N/A,#N/A
4.768039029,#N/A,#N/A
4.866363003,#N/A,#N/A
4.968072326,#N/A,#N/A
5.063909603,#N/A,#N/A
5.152089108,#N/A,#N/A
5.240297964,#N/A,#N/A
5.329943721,#N/A,#N/A
5.417774213,#N/A,#N/A
5.50157448,#N/A,#N/A
5.581461353,#N/A,#N/A
5.662376985,#N/A,#N/A
5.745431895,#N/A,#N/A
5.818801679,#N/A,#N/A
5.90088057,#N/A,#N/A
5.980086418,#N/A,#N/A
6.060211584,#N/A,#N/A
6.138912941,#N/A,#N/A
6.22832624,#N/A,#N/A
6.312773237,#N/A,#N/A
6.394004476,#N/A,#N/A
6.478657581,#N/A,#N/A
6.551043012,#N/A,#N/A
6.6356185629999995,#N/A,#N/A
6.716589251,#N/A,#N/A
6.797814286,#N/A,#N/A
6.879388835,#N/A,#N/A
6.952330868,#N/A,#N/A
7.027780358,#N/A,#N/A
7.106059983,#N/A,#N/A
7.18010796,#N/A,#N/A
7.273619947,#N/A,0.27023363704987985
7.351425173,#N/A,0.2647927771252845
7.431874797,#N/A,0.26166289546978455
7.512749154,#N/A,0.26098219891120505
7.581709109,#N/A,0.26102022764625693
7.652149094,#N/A,#N/A
7.721254028,#N/A,#N/A
7.802957686,#N/A,#N/A
7.872028511,#N/A,#N/A
7.944435758,#N/A,#N/A
8.021014543,#N/A,#N/A
8.100491722,#N/A,#N/A
8.18416005,#N/A,#N/A
8.27207034,#N/A,#N/A
8.351298597,#N/A,#N/A
8.43811811,#N/A,#N/A
8.519331888,#N/A,#N/A
8.610243496,#N/A,#N/A
8.698689147,#N/A,#N/A
8.790152393,#N/A,#N/A
8.879877504,#N/A,#N/A
8.962643386,#N/A,#N/A
9.044760149,#N/A,#N/A
9.128978542,#N/A,#N/A
9.229341522,#N/A,#N/A
9.319067503,#N/A,#N/A
9.41642148,#N/A,#N/A
9.508445995,#N/A,#N/A
9.60679614,#N/A,#N/A
9.694301586,#N/A,#N/A
9.788264956999999,#N/A,#N/A
9.889637939,#N/A,#N/A
9.981686121,#N/A,#N/A
10.067281083,#N/A,#N/A
10.163463267,#N/A,#N/A
10.262322682,#N/A,#N/A
10.346321894,#N/A,#N/A
10.423110863,#N/A,#N/A
10.510488516,#N/A,#N/A
10.589043027,#N/A,#N/A
10.676261832,#N/A,#N/A
10.763063439,#N/A,#N/A
10.837007032,#N/A,#N/A
10.908418837,#N/A,#N/A
10.983056788,#N/A,#N/A
11.048041835,#N/A,#N/A
11.130289079,#N/A,0.23582746571219426
11.211732151,#N/A,0.23608992370925108
11.293273797,#N/A,0.24223516045993038
11.358907813,#N/A,#N/A
11.438058334,#N/A,#N/A
11.516010542,#N/A,#N/A
11.597249655,#N/A,#N/A
11.682700158,#N/A,#N/A
11.758534181,#N/A,#N/A
11.841343694,#N/A,#N/A
11.915792668,#N/A,#N/A
11.997963044,#N/A,#N/A
12.07872937,#N/A,#N/A
12.159019649,#N/A,#N/A
12.242407893,#N/A,#N/A
12.321400658,#N/A,#N/A
12.402309759,#N/A,#N/A
12.485997886,#N/A,#N/A
12.576397322,#N/A,#N/A
12.664873328,#N/A,#N/A
12.757163749,#N/A,#N/A
12.848992438,#N/A,#N/A
12.940040733,#N/A,#N/A
13.023833545,#N/A,#N/A
13.109903131,#N/A,#N/A
13.198593245,#N/A,#N/A
13.284989844,#N/A,#N/A
13.365627137,#N/A,#N/A
13.457069777,#N/A,#N/A
13.547419363,#N/A,#N/A
13.632329543,#N/A,#N/A
13.723135973,#N/A,#N/A
13.803026371,#N/A,#N/A
13.886762203,#N/A,#N/A
13.968582494,#N/A,#N/A
14.052615339,#N/A,#N/A
